Wall time,Step,Value
1743047133.7550402,786800,522.6799926757812
1743047134.1905715,787200,526.0399780273438
1743047135.075612,788000,529.6099853515625
1743047135.9489717,788800,529.239990234375
1743047148.8128831,792400,524.739990234375
1743047149.2333028,792800,524.1199951171875
1743047149.6473022,793200,521.22998046875
1743047150.0636506,793600,520.6799926757812
1743047155.2714148,798400,521.5
1743047156.1390073,799200,521.9199829101562
1743047157.0176413,800000,523.0900268554688
1743047157.8851526,800800,526.6099853515625
1743047159.657521,802400,525.739990234375
1743047160.104928,802800,525.8400268554688
1743047170.1328566,803200,524.0499877929688
1743047170.990771,804000,522.0900268554688
1743047171.403308,804400,521.6199951171875
1743047172.815791,805600,525.6099853515625
1743047173.4357731,806000,528.7100219726562
1743047173.9231799,806400,527.4199829101562
1743047175.2047312,807200,526.3400268554688
1743047178.5670538,809200,530.0399780273438
1743047180.7632806,810400,527.5499877929688
1743047181.8259451,811200,525.3099975585938
1743047182.3730402,811600,527.5599975585938
1743047183.4067292,812400,528.72998046875
1743047184.802102,813600,527.5999755859375
1743047186.5958388,814800,528.9199829101562
1743047194.6594744,815600,524.989990234375
1743047196.2740948,816800,520.7999877929688
1743047197.765339,818000,524.2899780273438
1743047198.2502198,818400,526.8300170898438
1743047199.7342427,819600,525.7000122070312
1743047200.7031515,820400,522.9000244140625
1743047201.1807153,820800,523.7000122070312
1743047205.2415247,824000,524.9199829101562
1743047205.7022183,824400,524.7000122070312
1743047206.61637,825200,524.5999755859375
1743047208.9285588,827200,530.0800170898438
1743047221.3193853,829200,525.6099853515625
1743047221.8027906,829600,525.9000244140625
1743047222.684347,830000,527.7100219726562
1743047224.1518083,830800,528.0999755859375
1743047224.6374948,831200,529.8900146484375
1743047225.6327507,832000,527.6099853515625
1743047226.7887096,832800,529.8099975585938
1743047228.285977,834000,527.97998046875
1743047228.7566423,834400,527.2999877929688
1743047230.5934536,836000,525.0
1743047233.191433,838000,521.0
1743047234.1912775,838800,520.510009765625
1743047245.9836485,841200,520.6099853515625
1743047246.6333008,841600,523.52001953125
1743047247.2070363,842000,525.260009765625
1743047247.8113856,842400,524.9000244140625
1743047248.600762,842800,525.25
1743047250.3304698,844000,526.0900268554688
1743047251.173878,844800,529.9500122070312
1743047252.4462996,846000,529.8200073242188
1743047253.0117369,846400,528.9199829101562
1743047255.005648,847600,531.7999877929688
1743047256.2516196,848400,529.9400024414062
1743047257.5279057,849200,530.72998046875
1743047258.2048507,849600,528.8099975585938
1743047258.7448668,850000,531.9400024414062
1743047261.137527,851600,529.6900024414062
1743047270.2171164,853200,527.8200073242188
1743047270.6261165,853600,527.780029296875
1743047271.0402884,854000,528.8499755859375
1743047272.9707246,855600,526.9500122070312
1743047273.3858824,856000,526.9500122070312
1743047274.2164164,856800,524.1799926757812
1743047274.629817,857200,524.1400146484375
1743047275.461914,858000,519.1500244140625
1743047275.8867567,858400,519.4600219726562
1743047276.3330514,858800,520.9600219726562
1743047277.3323655,859600,522.469970703125
1743047278.0554874,860000,522.6900024414062
1743047278.5003483,860400,522.1400146484375
1743047278.9471376,860800,521.489990234375
1743047280.2880208,862000,519.969970703125
1743047281.1694572,862800,520.989990234375
1743047281.6130297,863200,521.9299926757812
1743047292.514647,865600,519.9099731445312
1743047292.976479,866000,520.1199951171875
1743047293.6490595,866400,520.969970703125
1743047295.5335414,868000,524.8200073242188
1743047296.4533584,868800,523.8300170898438
1743047297.3055189,869600,522.4099731445312
1743047299.1257653,871200,520.5900268554688
1743047302.2729897,874000,518.72998046875
1743047303.5601995,875200,517.0700073242188
1743047304.510856,876000,514.7000122070312
1743047305.389796,876800,515.3400268554688
1743047305.8340778,877200,513.1699829101562
1743047306.7345717,878000,516.2899780273438
1743047318.1767385,878800,518.0499877929688
1743047319.0451941,879600,517.97998046875
1743047319.4759114,880000,520.6199951171875
1743047319.8992696,880400,520.6900024414062
1743047321.3425517,881600,524.0399780273438
1743047321.8539221,882000,522.1599731445312
1743047323.788975,883200,523.5399780273438
1743047324.322149,883600,526.25
1743047325.6739674,884800,524.7100219726562
1743047327.3024492,886000,528.760009765625
1743047329.0667145,887600,526.780029296875
1743047331.7877045,890000,529.3200073242188
1743047332.2562938,890400,529.0499877929688
1743047341.8674486,891600,526.27001953125
1743047342.3469355,892000,528.0
1743047343.1785102,892800,525.0900268554688
1743047344.0058355,893600,519.6099853515625
1743047344.4262333,894000,521.0800170898438
1743047345.2746165,894800,523.469970703125
1743047345.6905131,895200,523.3699951171875
1743047346.5830913,896000,526.7000122070312
1743047347.0283518,896400,528.1599731445312
1743047347.4951072,896800,527.6799926757812
1743047347.9713206,897200,528.030029296875
1743047348.8838897,898000,529.2100219726562
1743047349.7883477,898800,528.3599853515625
1743047350.2603664,899200,528.0900268554688
1743047353.0448,900800,525.8099975585938
1743047353.489323,901200,526.0399780273438
1743047354.3804288,902000,525.510009765625
1743047364.5740588,903200,525.52001953125
1743047365.556711,904000,527.3599853515625
1743047367.043253,905200,524.8900146484375
1743047369.5728672,907600,522.5700073242188
1743047372.1164992,910000,526.0999755859375
1743047373.8713653,911600,527.5399780273438
1743047375.184507,912800,533.3400268554688
1743047377.5051048,914800,534.8800048828125
1743047378.3918922,915600,534.6099853515625
1743047389.7700942,916800,534.5999755859375
1743047392.6130352,919200,529.9600219726562
1743047393.0778687,919600,530.7100219726562
1743047394.0420966,920400,525.2000122070312
1743047395.4307551,921600,524.489990234375
1743047396.8042283,922800,522.7100219726562
1743047397.2598934,923200,519.260009765625
1743047397.9309552,923600,517.5800170898438
1743047402.8200617,927200,517.5900268554688
1743047403.2550595,927600,515.6400146484375
1743047403.6839619,928000,515.489990234375
1743047412.8366585,928400,512.989990234375
1743047413.6483145,929200,512.3300170898438
1743047414.4706407,930000,512.010009765625
1743047415.8042696,931200,518.5399780273438
1743047416.3246014,931600,520.280029296875
1743047418.6621788,933200,524.2999877929688
1743047419.6422932,934000,523.6500244140625
1743047420.0950248,934400,524.4299926757812
1743047420.5452156,934800,525.010009765625
1743047421.0876048,935200,526.6400146484375
1743047425.1147792,938400,527.1799926757812
1743047438.1061928,942000,520.1900024414062
1743047439.098362,942800,519.9000244140625
1743047440.6578794,944000,523.8699951171875
1743047443.3321245,946000,521.739990234375
1743047444.69923,947200,519.7899780273438
1743047445.1456838,947600,520.27001953125
1743047446.6982927,948800,526.1099853515625
1743047448.8896077,950400,527.010009765625
1743047450.4180021,951600,530.010009765625
1743047451.3654315,952400,529.6699829101562
1743047452.2817628,953200,530.8499755859375
1743047462.0660343,954400,526.5800170898438
1743047463.5666015,955600,527.5399780273438
1743047464.0066555,956000,525.8699951171875
1743047464.4532373,956400,527.1799926757812
1743047465.4584384,957200,528.5800170898438
1743047468.9764805,960400,522.8699951171875
1743047469.8455303,961200,521.5800170898438
1743047470.7199771,962000,520.0499877929688
1743047471.766812,962800,522.010009765625
1743047474.3038833,964800,516.5700073242188
1743047486.0254805,966800,514.8499755859375
1743047488.0769672,968400,517.8900146484375
1743047489.9248576,970000,519.8699951171875
1743047490.3832364,970400,520.739990234375
1743047490.8353274,970800,521.97998046875
1743047492.655133,972400,521.1099853515625
1743047493.9894814,973600,522.6300048828125
1743047495.8568802,974800,524.3400268554688
1743047498.7068362,976800,524.1199951171875
1743047500.626692,978000,518.72998046875
1743047510.7614896,978800,522.0800170898438
1743047512.4262576,980400,528.010009765625
1743047512.8370757,980800,527.1300048828125
1743047513.2519832,981200,526.030029296875
1743047513.7935615,981600,526.760009765625
1743047514.6429114,982400,526.0700073242188
1743047515.4820228,983200,523.6699829101562
1743047516.793085,984400,526.8900146484375
1743047518.1306095,985600,528.02001953125
1743047518.6095796,986000,527.5800170898438
1743047519.5798597,986800,525.7100219726562
1743047520.5102234,987600,526.6900024414062
1743047524.0733514,990400,516.8900146484375
1743047535.6861455,992000,517.1799926757812
1743047536.8849304,992800,518.97998046875
1743047537.8281019,993600,519.4600219726562
1743047538.8060284,994400,518.6799926757812
1743047539.2617927,994800,519.5700073242188
1743047540.1826727,995600,515.4199829101562
1743047541.6213999,996800,520.0399780273438
1743047542.7397559,997600,523.7899780273438
1743047544.017522,998800,521.97998046875
1743047544.9518945,999600,523.5399780273438
1743047546.4526978,1000800,525.8200073242188
1743047547.082477,1001200,521.52001953125
1743047547.6990638,1001600,520.3699951171875
1743047560.8046005,1005600,528.9099731445312
1743047561.2310822,1006000,528.1199951171875
1743047562.1301003,1006800,526.72998046875
1743047562.5765607,1007200,526.52001953125
1743047563.0129557,1007600,523.0499877929688
1743047563.5004246,1008000,524.8699951171875
1743047565.091817,1009200,526.010009765625
1743047565.6861324,1009600,525.4299926757812
1743047566.9302962,1010400,523.2100219726562
1743047568.3298419,1011600,525.4000244140625
1743047569.30117,1012400,524.1699829101562
1743047570.2817538,1013200,523.8800048828125
1743047571.2023177,1014000,522.280029296875
1743047584.998522,1017600,526.1699829101562
1743047585.5963778,1018000,524.72998046875
1743047587.0615277,1019200,522.6199951171875
1743047588.049274,1020000,525.0900268554688
1743047589.1971004,1020800,526.02001953125
1743047590.2337325,1021600,527.1599731445312
1743047591.1848133,1022400,527.6300048828125
1743047591.6515539,1022800,526.760009765625
1743047593.0837045,1024000,529.3699951171875
1743047595.859505,1026400,525.22998046875
1743047596.366413,1026800,528.8200073242188
1743047598.1321824,1028400,527.2100219726562
1743047608.3715575,1029600,528.8499755859375
1743047609.6431725,1030800,526.510009765625
1743047610.6016977,1031600,523.9500122070312
1743047611.0511968,1032000,524.1099853515625
1743047612.7482648,1033600,530.6300048828125
1743047614.4486084,1035200,529.5499877929688
1743047615.611058,1036000,529.1599731445312
1743047616.2710478,1036400,529.0599975585938
1743047616.8580477,1036800,525.7100219726562
1743047617.4305012,1037200,523.6099853515625
1743047618.0309775,1037600,523.9600219726562
1743047619.7424266,1038800,528.469970703125
1743047622.0731008,1040400,530.6099853515625
1743047622.7881923,1040800,530.530029296875
1743047631.9090269,1041200,533.25
1743047633.868202,1042800,532.0900268554688
1743047634.281679,1043200,529.7899780273438
1743047635.170602,1044000,526.3400268554688
1743047635.8171456,1044400,523.4099731445312
1743047638.2779207,1046400,525.780029296875
1743047639.6443598,1047600,528.4400024414062
1743047640.0863447,1048000,527.0700073242188
1743047640.952814,1048800,526.510009765625
1743047641.8545563,1049600,524.219970703125
1743047642.7231069,1050400,521.6900024414062
1743047643.1872227,1050800,520.8599853515625
1743047644.8090456,1052000,522.8499755859375
1743047645.2421072,1052400,523.72998046875
1743047645.7052116,1052800,521.8699951171875
1743047646.1403384,1053200,521.530029296875
1743047656.2314231,1054400,522.5700073242188
1743047656.6514883,1054800,519.5499877929688
1743047657.5238373,1055600,518.760009765625
1743047660.138261,1058000,519.7899780273438
1743047661.7939403,1059200,519.3800048828125
1743047663.5742297,1060400,520.239990234375
1743047664.1578078,1060800,520.1400146484375
1743047666.683657,1062400,511.9800109863281
1743047669.503122,1064800,514.0499877929688
1743047670.606886,1065600,513.02001953125
1743047671.0021625,1066000,511.1400146484375
